scorer,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina,Valentina
individuals,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f10,f10,f10,f10,f10,f10,f10,f10,f10,f10,f10,f10,f10,f10,f11,f11,f11,f11,f11,f11,f11,f11,f11,f11,f11,f11,f11,f11,f12,f12,f12,f12,f12,f12,f12,f12,f12,f12,f12,f12,f12,f12,f13,f13,f13,f13,f13,f13,f13,f13,f13,f13,f13,f13,f13,f13,f14,f14,f14,f14,f14,f14,f14,f14,f14,f14,f14,f14,f14,f14,f2,f2,f2,f2,f2,f2,f2,f2,f2,f2,f2,f2,f2,f2,f3,f3,f3,f3,f3,f3,f3,f3,f3,f3,f3,f3,f3,f3,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f5,f5,f5,f5,f5,f5,f5,f5,f5,f5,f5,f5,f5,f5,f6,f6,f6,f6,f6,f6,f6,f6,f6,f6,f6,f6,f6,f6,f7,f7,f7,f7,f7,f7,f7,f7,f7,f7,f7,f7,f7,f7,f8,f8,f8,f8,f8,f8,f8,f8,f8,f8,f8,f8,f8,f8,f9,f9,f9,f9,f9,f9,f9,f9,f9,f9,f9,f9,f9,f9
bodyparts,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip,caudaltip,caudaltip,dfin1,dfin1,dfin2,dfin2,dfintip,dfintip,gill,gill,peduncle,peduncle,tip,tip
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
0,1.6479018071803642,1.0,,,,,0.5304055869865639,1.0,2.2026889273181065,1.0,1.4953238296077764,1.0,2.3251875821036823,1.0,,,,,,,0.8016341788675042,1.0,1.3403788849802512,1.0,6.791658959540323,1.0,1.4005774482504785,1.0,,,,,,,1.2644710805608805,1.0,0.6633542906496633,1.0,,,1.180181082771364,1.0,0.9529007516144471,1.0,,,,,0.5085499159576381,1.0,0.859542234021566,1.0,1.4936236731458858,1.0,1.36032742853778,1.0,0.5502676429875972,1.0,,,,,2.0444931524376324,1.0,0.5852554486019391,1.0,0.33652087474137365,1.0,1.2128652579930272,1.0,,,,,,,2.727021343273042,1.0,1.4578615768203145,1.0,,,3.97742024706222,1.0,3.3094414021825416,1.0,,,,,2.203164371196819,1.0,1.3859968141981929,1.0,1.7695996881385667,1.0,1.0597727323435837,1.0,1.2450936952848162,1.0,,,,,1.0411300041695732,1.0,1.0997643358893643,1.0,0.5662882805692804,1.0,1.8310526351762593,1.0,2.8237468690605474,1.0,,,,,1.1569992523090598,1.0,1.0444566282921999,1.0,1.2800895164082216,1.0,0.4845309178029391,1.0,0.4812867860922441,1.0,,,,,1.197678086904688,1.0,2.3161636345459486,1.0,0.8473194264200564,1.0,1.9740797599001365,1.0,2.721029777324669,1.0,,,,,1.5198838657213611,1.0,1.0194370329197424,1.0,0.4606751855050349,1.0,0.8432612243731235,1.0,4.972139465164999,0.9990000128746033,,,,,1.457738055792564,1.0,2.8284768344945257,0.9950000047683716,0.5037328020846582,1.0,2.7354755642387176,1.0,0.8194833688909711,1.0,,,,,1.5542843800269497,1.0,1.531967028153132,1.0,1.5953448577487432,1.0,1.8389921845380315,1.0,1.4348336663758794,1.0,,,,,1.4832667562327715,1.0,0.21195454516740223,1.0,0.9997130101812107,1.0,1.6365769070520968,1.0
1,1.8010463639208918,1.0,,,,,1.5553577993545031,1.0,1.613000151558797,1.0,1.4762801350337693,1.0,1.8935471455050379,1.0,1.540771009105887,1.0,,,,,0.8192842544912506,1.0,1.6710710280099736,1.0,0.4817538663571301,1.0,3.8855428907530434,1.0,0.1292289392343544,1.0,,,,,0.22951442152676416,1.0,0.7802702030770108,1.0,0.3177004250466982,1.0,1.4900151464038613,1.0,,,,,,,1.4540607403013084,1.0,1.7432336882244845,1.0,0.4017866541208132,1.0,1.5265201065782124,1.0,1.2345728208490256,1.0,,,,,1.2227245413354078,1.0,2.3545700882701817,1.0,3.644168624316264,1.0,,,0.7851843087008807,1.0,,,,,2.015089937791736,1.0,2.3262926564022193,1.0,2.1354005476303133,1.0,0.6811870657484622,1.0,2.9313077172824666,1.0,,,,,5.592458238977693,0.9850000143051147,2.006388578880169,1.0,1.6255141891996805,1.0,1.5014152559735499,1.0,1.3897176516144096,1.0,,,,,0.7292137521946168,1.0,2.5312633301425094,1.0,1.0423819540078978,1.0,1.9601566861005966,1.0,,,,,,,1.763147237115878,1.0,0.775961081283431,1.0,0.6650016662912007,1.0,0.917393685209278,1.0,0.22266583181534566,1.0,,,,,1.0774462623641075,1.0,0.8951285630182017,1.0,2.311353194481306,1.0,1.4574077922750326,1.0,1.069029864893726,1.0,,,,,0.4613453115222111,1.0,1.9544840804540795,1.0,1.0845476830038479,1.0,1.8871097155720078,1.0,0.7014261696680265,1.0,,,,,1.1150646884708215,1.0,1.13558526036577,1.0,2.6455555271267257,1.0,2.137856112947164,1.0,1.4541127439052193,1.0,,,,,0.42563439268808595,1.0,0.7962014670531952,1.0,0.9151528397742339,1.0,0.5710056520630813,1.0,0.2396129308784777,1.0,,,,,0.5832110507342311,1.0,1.4030157753562746,1.0,0.9776353258019997,1.0,1.4409912508903457,1.0
2,0.9070334488759195,1.0,,,,,1.7901633696021024,1.0,1.0497182936801506,1.0,0.4003116433014736,1.0,0.28482742933704697,1.0,1.1827509727562577,1.0,,,,,0.7624213686940293,1.0,0.5272904906900606,1.0,1.483773900409813,1.0,2.4380959612415496,1.0,2.580645991057912,1.0,,,,,2.5248822308898884,1.0,2.3145507719334124,1.0,1.6695940252459653,1.0,2.7144127010710895,1.0,,,,,,,1.8730334896064649,1.0,1.2315508539205116,1.0,0.697402771343414,1.0,2.687140613582535,1.0,2.483799886539979,1.0,,,,,2.175117823397367,1.0,0.9451690075902767,1.0,1.1111823105082859,1.0,2.204636177009247,1.0,0.6591121097560898,1.0,,,,,0.7872152239889428,1.0,1.1558291744249056,1.0,2.0859206266609935,1.0,0.9189051035056934,1.0,,,,,,,1.7171696547215083,1.0,0.4395038531851224,1.0,0.977573274700459,1.0,2.4633871287485434,1.0,1.544824839154579,1.0,,,,,1.7724994870543105,1.0,0.8477480311234658,1.0,1.178920546056945,1.0,1.814765077523376,1.0,1.3797415200882355,1.0,,,,,1.8810854458698842,1.0,1.7426219613144915,1.0,2.6816744114413624,1.0,0.6097753710644673,1.0,,,,,,,0.6500451087447434,1.0,1.7774541522575198,1.0,2.077979589009479,1.0,1.4353803170981656,1.0,1.5594566626546407,1.0,,,,,2.0291475993002446,1.0,1.6733692724815938,1.0,1.2026397814085037,1.0,3.2302171068409953,1.0,1.5558498642787206,1.0,,,,,1.5385987009298823,1.0,0.8212729003801723,1.0,0.4782212905741933,1.0,1.8182930392076153,1.0,0.39733666203560253,1.0,,,,,1.2551757936774066,1.0,1.6873213114409469,1.0,1.2006119303671503,1.0,2.5509331829025244,1.0,,,,,,,1.8359543651039492,1.0,1.3399103583374947,1.0,1.8354739795530473,1.0,1.0486158819520695,1.0
3,2.917957405510637,1.0,,,,,4.507409377549658,1.0,1.7490612122419433,1.0,3.1247324798563576,1.0,2.632040965048164,1.0,2.8193001443819936,1.0,,,,,11.121043026169323,1.0,2.379391302842906,1.0,3.1599049216996535,1.0,2.571405545219854,1.0,,,,,,,12.471288215391365,0.996999979019165,3.1762277313898952,0.9980000257492065,7.936660134393006,1.0,2.1747938724527742,1.0,1.2099591545276516,1.0,,,,,1.862035000929192,1.0,5.996118360681109,1.0,5.4055315242416135,1.0,6.046362374570483,1.0,1.8039348170731617,1.0,,,,,5.886489096922212,1.0,1.1965437568145683,0.9990000128746033,1.0247962371367383,1.0,2.8514170874238274,1.0,24.970550149948984,1.0,,,,,3.089058325877033,0.9649999737739563,,,8.761157137113862,1.0,,,,,,,,,7.808757083614295,0.996999979019165,2.319888300461159,1.0,7.784205048297434,0.7350000143051147,1.4561214386323653,1.0,4.403844272758883,1.0,,,,,4.215126605008793,1.0,2.1462040029803107,1.0,4.536456959411237,1.0,0.5528444819603593,1.0,15.354839024774284,1.0,,,,,3.3847764637742808,1.0,8.461324483545326,1.0,4.019025903225617,1.0,1.5992705524689828,1.0,146.79970818932995,0.04800000041723251,,,,,5.493124772129217,0.9980000257492065,2.570146715099891,1.0,,,,,1.7211794103456644,1.0,,,,,1.9142692413175635,1.0,1.0264030978588414,1.0,4.355680597920914,1.0,1.4691101247676361,1.0,3.932689311478853,1.0,,,,,3.0926246815094385,1.0,2.6273349845887815,1.0,4.534136401674841,1.0,5.630970144975508,1.0,3.1186144864272287,1.0,,,,,7.037937998427075,1.0,11.56354873520417,1.0,16.712227477311668,1.0,5.2867052431407275,1.0,3.187019390780224,1.0,,,,,4.870271965669652,1.0,6.030910569517295,1.0,7.387621624125192,1.0,0.5147982525662603,1.0
4,2.894543332831855,1.0,,,,,8.615575572016375,1.0,1.724400168501594,1.0,1.6677396645738853,1.0,1.1048629090026365,1.0,6.6447144625955294,1.0,,,,,0.9208256206011157,1.0,3.2145214783144884,1.0,5.7917233359581335,1.0,1.977229948819108,1.0,,,,,,,8.273387647091694,1.0,9.260176706582037,1.0,2.8036993005422235,1.0,1.0109647967936668,1.0,3.283768740611406,1.0,,,,,3.5889263210938336,1.0,4.818115716749825,1.0,7.446087208020623,1.0,,,3.621097972471043,0.8560000061988831,,,,,22.948679191157755,0.04800000041723251,,,180.99486669220974,1.0,,,2.765129151236403,1.0,,,,,5.37287613851801,1.0,1.5404403582355475,1.0,4.308465202045026,1.0,4.318157019685187,1.0,5.167265520479207,1.0,,,,,8.824493955839069,0.9990000128746033,1.459705305606817,1.0,2.6325911800072466,1.0,2.4954389134991124,1.0,,,,,,,,,,,,,,,1.2238397196035677,1.0,,,,,8.983310796307416,1.0,0.8617229923097383,1.0,0.7931696278885415,1.0,0.5965182941089986,1.0,0.36251563889344496,1.0,,,,,10.050850711031877,1.0,1.2942538422843137,1.0,1.2835050419981062,1.0,5.75132986263184,1.0,2.5643109227952143,1.0,,,,,6.752019938797877,1.0,1.2237915142884277,1.0,1.1558821302895077,1.0,0.6156362747147983,1.0,4.584298465741312,1.0,,,,,10.969838979647662,0.7289999723434448,6.476613391604532,1.0,2.0400673011263484,1.0,2.2896664973302348,1.0,2.010146657410903,1.0,,,,,3.5934788135928173,0.9950000047683716,4.139419946624515,1.0,,,1.126954511171074,1.0,14.217343773872367,0.07500000298023224,,,,,,,8.20714700833572,1.0,,,1.9361668270596077,1.0
5,2.2722871640819062,1.0,,,,,1.9220666100361343,1.0,1.020246271831033,1.0,0.6669595297659906,1.0,0.9415666377161207,1.0,1.4851141669430226,1.0,,,,,1.8646711551905166,1.0,1.3645236978148017,1.0,0.8760840688917173,1.0,1.6397471191463644,1.0,,,,,,,0.8487886824052284,1.0,2.9449409714866017,1.0,1.9936467569741179,1.0,1.567254149804757,1.0,5.511525971269011,1.0,,,,,2.203789441990836,1.0,,,1.8179778144939065,1.0,1.94297080943719,1.0,,,,,,,,,,,,,,,5.234666000201827,1.0,,,,,2.911153860552605,1.0,,,3.472098846495461,1.0,2.700170618404376,1.0,1.1152683044863279,1.0,,,,,1.3617584810162557,1.0,0.19197838358728375,1.0,1.847417180761082,1.0,0.17833547471415717,1.0,1.3929339973111792,1.0,,,,,2.271071638527363,1.0,1.4403474739813078,1.0,2.19680598674931,1.0,0.7261377095359279,1.0,1.264788278973418,1.0,,,,,4.024054958279484,1.0,0.8075806329385828,1.0,1.791198181255175,1.0,1.1031529453797897,1.0,1.960239831393881,1.0,,,,,2.2119372124697185,1.0,1.447102763392676,1.0,1.4532271537154966,1.0,,,,,,,,,1.0373988349722592,1.0,1.7981148705897392,1.0,1.257390018734108,1.0,2.51341180906172,1.0,1.0430732702468866,1.0,,,,,2.5746198721284044,1.0,0.30690705877065966,1.0,0.9330020835194552,1.0,2.977452282790404,1.0,1.262792183403385,1.0,,,,,1.422436252032521,1.0,1.067632844607713,1.0,2.6450130954187094,1.0,0.17827618022174196,1.0,1.2023146919827201,1.0,,,,,2.9005716001234476,1.0,0.9962226994448036,1.0,1.3545415557296676,1.0,1.2064166652144526,1.0
6,1.1762866262771008,1.0,,,,,1.3780851282361921,1.0,0.8827894972075785,1.0,2.0087591148699313,1.0,1.9350691766543235,1.0,1.2448386503992468,1.0,,,,,0.5967585691448846,1.0,2.1919173312817777,1.0,2.7620534842443094,1.0,0.31446102011366966,1.0,0.40703445894156454,1.0,,,,,1.409087063986721,1.0,1.9378900482942136,1.0,1.2346971048656865,1.0,,,3.5134845406882595,1.0,,,,,3.4045029125772373,1.0,3.067614872680044,1.0,0.10363137595460169,1.0,3.3923849674865676,1.0,1.4974822233400313,1.0,,,,,3.423041743600354,1.0,0.40760890825719287,1.0,1.4362324866069365,1.0,,,1.825765429593158,1.0,,,,,0.673211034992582,1.0,0.7814264910907391,1.0,3.718486175785146,1.0,2.2460216725644386,1.0,0.3256681321639851,1.0,,,,,1.6881724788288077,1.0,0.3684272266115636,1.0,1.1425391838844572,1.0,2.211853357469124,1.0,0.6046765547984267,1.0,,,,,1.9532249449689012,1.0,0.9006518083117729,1.0,3.2619466162192743,1.0,2.199493751104285,1.0,2.2686682196141095,1.0,,,,,1.4279995374832457,1.0,1.1632312125972515,1.0,0.5621510365449682,1.0,2.393754826949573,1.0,1.270395662623913,1.0,,,,,4.382031897359932,1.0,0.27900160950206077,1.0,1.789021780893491,1.0,1.6027754342955236,1.0,,,,,,,,,1.371116959009028,1.0,2.078918953515458,1.0,0.9480844605259493,1.0,1.1441614247613487,1.0,,,,,0.9945218910888097,1.0,0.9484863291608533,1.0,1.1713852012090649,1.0,,,4.2545759627287625,1.0,,,,,1.695339493720005,1.0,3.1900582376256827,1.0,1.7318681621513938,1.0,1.494118778165931,1.0,1.246968782585826,1.0,,,,,1.1147064114658967,1.0,2.499018657548594,1.0,1.9402582852479973,1.0,3.228119253246805,1.0
